day,time,end_use_type,value
Constant,1900-01-01 16:30:00,Beleuchtung,1
Constant,1900-01-01 16:30:00,IKT,1
Constant,1900-01-01 16:30:00,Klimakälte,1
Constant,1900-01-01 16:30:00,mechanische Antriebe,1
Constant,1900-01-01 16:30:00,Prozesskälte,1
Constant,1900-01-01 16:30:00,Prozesswärme,1
Constant,1900-01-01 16:30:00,Raumwärme,1
Constant,1900-01-01 16:30:00,Warmwasser,1
Constant,1900-01-01 16:45:00,Beleuchtung,1
Constant,1900-01-01 16:45:00,IKT,1
Constant,1900-01-01 16:45:00,Klimakälte,1
Constant,1900-01-01 16:45:00,mechanische Antriebe,1
Constant,1900-01-01 16:45:00,Prozesskälte,1
Constant,1900-01-01 16:45:00,Prozesswärme,1
Constant,1900-01-01 16:45:00,Raumwärme,1
Constant,1900-01-01 16:45:00,Warmwasser,1
Constant,1900-01-01 17:00:00,Beleuchtung,1
Constant,1900-01-01 17:00:00,IKT,1
Constant,1900-01-01 17:00:00,Klimakälte,1
Constant,1900-01-01 17:00:00,mechanische Antriebe,1
Constant,1900-01-01 17:00:00,Prozesskälte,1
Constant,1900-01-01 17:00:00,Prozesswärme,1
Constant,1900-01-01 17:00:00,Raumwärme,1
Constant,1900-01-01 17:00:00,Warmwasser,1
Constant,1900-01-01 17:15:00,Beleuchtung,1
Constant,1900-01-01 17:15:00,IKT,1
Constant,1900-01-01 17:15:00,Klimakälte,1
Constant,1900-01-01 17:15:00,mechanische Antriebe,1
Constant,1900-01-01 17:15:00,Prozesskälte,1
Constant,1900-01-01 17:15:00,Prozesswärme,1
Constant,1900-01-01 17:15:00,Raumwärme,1
Constant,1900-01-01 17:15:00,Warmwasser,1
Constant,1900-01-01 17:30:00,Beleuchtung,1
Constant,1900-01-01 17:30:00,IKT,1
Constant,1900-01-01 17:30:00,Klimakälte,1
Constant,1900-01-01 17:30:00,mechanische Antriebe,1
Constant,1900-01-01 17:30:00,Prozesskälte,1
Constant,1900-01-01 17:30:00,Prozesswärme,1
Constant,1900-01-01 17:30:00,Raumwärme,1
Constant,1900-01-01 17:30:00,Warmwasser,1
Constant,1900-01-01 17:45:00,Beleuchtung,1
Constant,1900-01-01 17:45:00,IKT,1
Constant,1900-01-01 17:45:00,Klimakälte,1
Constant,1900-01-01 17:45:00,mechanische Antriebe,1
Constant,1900-01-01 17:45:00,Prozesskälte,1
Constant,1900-01-01 17:45:00,Prozesswärme,1
Constant,1900-01-01 17:45:00,Raumwärme,1
Constant,1900-01-01 17:45:00,Warmwasser,1
Constant,1900-01-01 18:00:00,Beleuchtung,1
Constant,1900-01-01 18:00:00,IKT,1
Constant,1900-01-01 18:00:00,Klimakälte,1
Constant,1900-01-01 18:00:00,mechanische Antriebe,1
Constant,1900-01-01 18:00:00,Prozesskälte,1
Constant,1900-01-01 18:00:00,Prozesswärme,1
Constant,1900-01-01 18:00:00,Raumwärme,1
Constant,1900-01-01 18:00:00,Warmwasser,1
Constant,1900-01-01 18:15:00,Beleuchtung,1
Constant,1900-01-01 18:15:00,IKT,1
Constant,1900-01-01 18:15:00,Klimakälte,1
Constant,1900-01-01 18:15:00,mechanische Antriebe,1
Constant,1900-01-01 18:15:00,Prozesskälte,1
Constant,1900-01-01 18:15:00,Prozesswärme,1
Constant,1900-01-01 18:15:00,Raumwärme,1
Constant,1900-01-01 18:15:00,Warmwasser,1
Constant,1900-01-01 18:30:00,Beleuchtung,1
Constant,1900-01-01 18:30:00,IKT,1
Constant,1900-01-01 18:30:00,Klimakälte,1
Constant,1900-01-01 18:30:00,mechanische Antriebe,1
Constant,1900-01-01 18:30:00,Prozesskälte,1
Constant,1900-01-01 18:30:00,Prozesswärme,1
Constant,1900-01-01 18:30:00,Raumwärme,1
Constant,1900-01-01 18:30:00,Warmwasser,1
Constant,1900-01-01 18:45:00,Beleuchtung,1
Constant,1900-01-01 18:45:00,IKT,1
Constant,1900-01-01 18:45:00,Klimakälte,1
Constant,1900-01-01 18:45:00,mechanische Antriebe,1
Constant,1900-01-01 18:45:00,Prozesskälte,1
Constant,1900-01-01 18:45:00,Prozesswärme,1
Constant,1900-01-01 18:45:00,Raumwärme,1
Constant,1900-01-01 18:45:00,Warmwasser,1
Constant,1900-01-01 19:00:00,Beleuchtung,1
Constant,1900-01-01 19:00:00,IKT,1
Constant,1900-01-01 19:00:00,Klimakälte,1
Constant,1900-01-01 19:00:00,mechanische Antriebe,1
Constant,1900-01-01 19:00:00,Prozesskälte,1
Constant,1900-01-01 19:00:00,Prozesswärme,1
Constant,1900-01-01 19:00:00,Raumwärme,1
Constant,1900-01-01 19:00:00,Warmwasser,1
Constant,1900-01-01 19:15:00,Beleuchtung,1
Constant,1900-01-01 19:15:00,IKT,1
Constant,1900-01-01 19:15:00,Klimakälte,1
Constant,1900-01-01 19:15:00,mechanische Antriebe,1
Constant,1900-01-01 19:15:00,Prozesskälte,1
Constant,1900-01-01 19:15:00,Prozesswärme,1
Constant,1900-01-01 19:15:00,Raumwärme,1
Constant,1900-01-01 19:15:00,Warmwasser,1
Constant,1900-01-01 19:30:00,Beleuchtung,1
Constant,1900-01-01 19:30:00,IKT,1
Constant,1900-01-01 19:30:00,Klimakälte,1
Constant,1900-01-01 19:30:00,mechanische Antriebe,1
Constant,1900-01-01 19:30:00,Prozesskälte,1
Constant,1900-01-01 19:30:00,Prozesswärme,1
Constant,1900-01-01 19:30:00,Raumwärme,1
Constant,1900-01-01 19:30:00,Warmwasser,1
Constant,1900-01-01 19:45:00,Beleuchtung,1
Constant,1900-01-01 19:45:00,IKT,1
Constant,1900-01-01 19:45:00,Klimakälte,1
Constant,1900-01-01 19:45:00,mechanische Antriebe,1
Constant,1900-01-01 19:45:00,Prozesskälte,1
Constant,1900-01-01 19:45:00,Prozesswärme,1
Constant,1900-01-01 19:45:00,Raumwärme,1
Constant,1900-01-01 19:45:00,Warmwasser,1
Constant,1900-01-01 20:00:00,Beleuchtung,1
Constant,1900-01-01 20:00:00,IKT,1
Constant,1900-01-01 20:00:00,Klimakälte,1
Constant,1900-01-01 20:00:00,mechanische Antriebe,1
Constant,1900-01-01 20:00:00,Prozesskälte,1
Constant,1900-01-01 20:00:00,Prozesswärme,1
Constant,1900-01-01 20:00:00,Raumwärme,1
Constant,1900-01-01 20:00:00,Warmwasser,1
Constant,1900-01-01 20:15:00,Beleuchtung,1
Constant,1900-01-01 20:15:00,IKT,1
Constant,1900-01-01 20:15:00,Klimakälte,1
Constant,1900-01-01 20:15:00,mechanische Antriebe,1
Constant,1900-01-01 20:15:00,Prozesskälte,1
Constant,1900-01-01 20:15:00,Prozesswärme,1
Constant,1900-01-01 20:15:00,Raumwärme,1
Constant,1900-01-01 20:15:00,Warmwasser,1
Constant,1900-01-01 20:30:00,Beleuchtung,1
Constant,1900-01-01 20:30:00,IKT,1
Constant,1900-01-01 20:30:00,Klimakälte,1
Constant,1900-01-01 20:30:00,mechanische Antriebe,1
Constant,1900-01-01 20:30:00,Prozesskälte,1
Constant,1900-01-01 20:30:00,Prozesswärme,1
Constant,1900-01-01 20:30:00,Raumwärme,1
Constant,1900-01-01 20:30:00,Warmwasser,1
Constant,1900-01-01 20:45:00,Beleuchtung,1
Constant,1900-01-01 20:45:00,IKT,1
Constant,1900-01-01 20:45:00,Klimakälte,1
Constant,1900-01-01 20:45:00,mechanische Antriebe,1
Constant,1900-01-01 20:45:00,Prozesskälte,1
Constant,1900-01-01 20:45:00,Prozesswärme,1
Constant,1900-01-01 20:45:00,Raumwärme,1
Constant,1900-01-01 20:45:00,Warmwasser,1
Constant,1900-01-01 21:00:00,Beleuchtung,1
Constant,1900-01-01 21:00:00,IKT,1
Constant,1900-01-01 21:00:00,Klimakälte,1
Constant,1900-01-01 21:00:00,mechanische Antriebe,1
Constant,1900-01-01 21:00:00,Prozesskälte,1
Constant,1900-01-01 21:00:00,Prozesswärme,1
Constant,1900-01-01 21:00:00,Raumwärme,1
Constant,1900-01-01 21:00:00,Warmwasser,1
Constant,1900-01-01 21:15:00,Beleuchtung,1
Constant,1900-01-01 21:15:00,IKT,1
Constant,1900-01-01 21:15:00,Klimakälte,1
Constant,1900-01-01 21:15:00,mechanische Antriebe,1
Constant,1900-01-01 21:15:00,Prozesskälte,1
Constant,1900-01-01 21:15:00,Prozesswärme,1
Constant,1900-01-01 21:15:00,Raumwärme,1
Constant,1900-01-01 21:15:00,Warmwasser,1
Constant,1900-01-01 21:30:00,Beleuchtung,1
Constant,1900-01-01 21:30:00,IKT,1
Constant,1900-01-01 21:30:00,Klimakälte,1
Constant,1900-01-01 21:30:00,mechanische Antriebe,1
Constant,1900-01-01 21:30:00,Prozesskälte,1
Constant,1900-01-01 21:30:00,Prozesswärme,1
Constant,1900-01-01 21:30:00,Raumwärme,1
Constant,1900-01-01 21:30:00,Warmwasser,1
Constant,1900-01-01 21:45:00,Beleuchtung,1
Constant,1900-01-01 21:45:00,IKT,1
Constant,1900-01-01 21:45:00,Klimakälte,1
Constant,1900-01-01 21:45:00,mechanische Antriebe,1
Constant,1900-01-01 21:45:00,Prozesskälte,1
Constant,1900-01-01 21:45:00,Prozesswärme,1
Constant,1900-01-01 21:45:00,Raumwärme,1
Constant,1900-01-01 21:45:00,Warmwasser,1
Constant,1900-01-01 22:00:00,Beleuchtung,1
Constant,1900-01-01 22:00:00,IKT,1
Constant,1900-01-01 22:00:00,Klimakälte,1
Constant,1900-01-01 22:00:00,mechanische Antriebe,1
Constant,1900-01-01 22:00:00,Prozesskälte,1
Constant,1900-01-01 22:00:00,Prozesswärme,1
Constant,1900-01-01 22:00:00,Raumwärme,1
Constant,1900-01-01 22:00:00,Warmwasser,1
Constant,1900-01-01 22:15:00,Beleuchtung,1
Constant,1900-01-01 22:15:00,IKT,1
Constant,1900-01-01 22:15:00,Klimakälte,1
Constant,1900-01-01 22:15:00,mechanische Antriebe,1
Constant,1900-01-01 22:15:00,Prozesskälte,1
Constant,1900-01-01 22:15:00,Prozesswärme,1
Constant,1900-01-01 22:15:00,Raumwärme,1
Constant,1900-01-01 22:15:00,Warmwasser,1
Constant,1900-01-01 22:30:00,Beleuchtung,1
Constant,1900-01-01 22:30:00,IKT,1
Constant,1900-01-01 22:30:00,Klimakälte,1
Constant,1900-01-01 22:30:00,mechanische Antriebe,1
Constant,1900-01-01 22:30:00,Prozesskälte,1
Constant,1900-01-01 22:30:00,Prozesswärme,1
Constant,1900-01-01 22:30:00,Raumwärme,1
Constant,1900-01-01 22:30:00,Warmwasser,1
Constant,1900-01-01 22:45:00,Beleuchtung,1
Constant,1900-01-01 22:45:00,IKT,1
Constant,1900-01-01 22:45:00,Klimakälte,1
Constant,1900-01-01 22:45:00,mechanische Antriebe,1
Constant,1900-01-01 22:45:00,Prozesskälte,1
Constant,1900-01-01 22:45:00,Prozesswärme,1
Constant,1900-01-01 22:45:00,Raumwärme,1
Constant,1900-01-01 22:45:00,Warmwasser,1
Constant,1900-01-01 23:00:00,Beleuchtung,1
Constant,1900-01-01 23:00:00,IKT,1
Constant,1900-01-01 23:00:00,Klimakälte,1
Constant,1900-01-01 23:00:00,mechanische Antriebe,1
Constant,1900-01-01 23:00:00,Prozesskälte,1
Constant,1900-01-01 23:00:00,Prozesswärme,1
Constant,1900-01-01 23:00:00,Raumwärme,1
Constant,1900-01-01 23:00:00,Warmwasser,1
Constant,1900-01-01 23:15:00,Beleuchtung,1
Constant,1900-01-01 23:15:00,IKT,1
Constant,1900-01-01 23:15:00,Klimakälte,1
Constant,1900-01-01 23:15:00,mechanische Antriebe,1
Constant,1900-01-01 23:15:00,Prozesskälte,1
Constant,1900-01-01 23:15:00,Prozesswärme,1
Constant,1900-01-01 23:15:00,Raumwärme,1
Constant,1900-01-01 23:15:00,Warmwasser,1
Constant,1900-01-01 23:30:00,Beleuchtung,1
Constant,1900-01-01 23:30:00,IKT,1
Constant,1900-01-01 23:30:00,Klimakälte,1
Constant,1900-01-01 23:30:00,mechanische Antriebe,1
Constant,1900-01-01 23:30:00,Prozesskälte,1
Constant,1900-01-01 23:30:00,Prozesswärme,1
Constant,1900-01-01 23:30:00,Raumwärme,1
Constant,1900-01-01 23:30:00,Warmwasser,1
Constant,1900-01-01 23:45:00,Beleuchtung,1
Constant,1900-01-01 23:45:00,IKT,1
Constant,1900-01-01 23:45:00,Klimakälte,1
Constant,1900-01-01 23:45:00,mechanische Antriebe,1
Constant,1900-01-01 23:45:00,Prozesskälte,1
Constant,1900-01-01 23:45:00,Prozesswärme,1
Constant,1900-01-01 23:45:00,Raumwärme,1
Constant,1900-01-01 23:45:00,Warmwasser,1
Holiday,1900-01-01 00:00:00,Beleuchtung,1.17727
Holiday,1900-01-01 00:00:00,IKT,1.17727
Holiday,1900-01-01 00:00:00,Klimakälte,1.17727
Holiday,1900-01-01 00:00:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 00:00:00,Prozesskälte,1
Holiday,1900-01-01 00:00:00,Prozesswärme,1.08863
Holiday,1900-01-01 00:00:00,Raumwärme,1.17727
Holiday,1900-01-01 00:00:00,Warmwasser,1.17727
Holiday,1900-01-01 00:15:00,Beleuchtung,1.17727
Holiday,1900-01-01 00:15:00,IKT,1.17727
Holiday,1900-01-01 00:15:00,Klimakälte,1.17727
Holiday,1900-01-01 00:15:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 00:15:00,Prozesskälte,1
Holiday,1900-01-01 00:15:00,Prozesswärme,1.08863
Holiday,1900-01-01 00:15:00,Raumwärme,1.17727
Holiday,1900-01-01 00:15:00,Warmwasser,1.17727
Holiday,1900-01-01 00:30:00,Beleuchtung,1.17727
Holiday,1900-01-01 00:30:00,IKT,1.17727
Holiday,1900-01-01 00:30:00,Klimakälte,1.17727
Holiday,1900-01-01 00:30:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 00:30:00,Prozesskälte,1
Holiday,1900-01-01 00:30:00,Prozesswärme,1.08863
Holiday,1900-01-01 00:30:00,Raumwärme,1.17727
Holiday,1900-01-01 00:30:00,Warmwasser,1.17727
Holiday,1900-01-01 00:45:00,Beleuchtung,1.17727
Holiday,1900-01-01 00:45:00,IKT,1.17727
Holiday,1900-01-01 00:45:00,Klimakälte,1.17727
Holiday,1900-01-01 00:45:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 00:45:00,Prozesskälte,1
Holiday,1900-01-01 00:45:00,Prozesswärme,1.08863
Holiday,1900-01-01 00:45:00,Raumwärme,1.17727
Holiday,1900-01-01 00:45:00,Warmwasser,1.17727
Holiday,1900-01-01 01:00:00,Beleuchtung,1.17727
Holiday,1900-01-01 01:00:00,IKT,1.17727
Holiday,1900-01-01 01:00:00,Klimakälte,1.17727
Holiday,1900-01-01 01:00:00,mechanische Antriebe,1.08863
Holiday,1900-01-01 01:00:00,Prozesskälte,1
Holiday,1900-01-01 01:00:00,Prozesswärme,1.08863
Holiday,1900-01-01 01:00:00,Raumwärme,1.17727
Holiday,1900-01-01 01:00:00,Warmwasser,1.17727
Holiday,1900-01-01 01:15:00,Beleuchtung,1.15151
Holiday,1900-01-01 01:15:00,IKT,1.15151
Holiday,1900-01-01 01:15:00,Klimakälte,1.15151
Holiday,1900-01-01 01:15:00,mechanische Antriebe,1.07576
Holiday,1900-01-01 01:15:00,Prozesskälte,1
Holiday,1900-01-01 01:15:00,Prozesswärme,1.07576
Holiday,1900-01-01 01:15:00,Raumwärme,1.15151
Holiday,1900-01-01 01:15:00,Warmwasser,1.15151
Holiday,1900-01-01 01:30:00,Beleuchtung,1.122
Holiday,1900-01-01 01:30:00,IKT,1.122
Holiday,1900-01-01 01:30:00,Klimakälte,1.122
Holiday,1900-01-01 01:30:00,mechanische Antriebe,1.061
Holiday,1900-01-01 01:30:00,Prozesskälte,1
Holiday,1900-01-01 01:30:00,Prozesswärme,1.061
Holiday,1900-01-01 01:30:00,Raumwärme,1.122
Holiday,1900-01-01 01:30:00,Warmwasser,1.122
Holiday,1900-01-01 01:45:00,Beleuchtung,1.09199
Holiday,1900-01-01 01:45:00,IKT,1.09199
Holiday,1900-01-01 01:45:00,Klimakälte,1.09199
Holiday,1900-01-01 01:45:00,mechanische Antriebe,1.04599
Holiday,1900-01-01 01:45:00,Prozesskälte,1
Holiday,1900-01-01 01:45:00,Prozesswärme,1.04599
Holiday,1900-01-01 01:45:00,Raumwärme,1.09199
Holiday,1900-01-01 01:45:00,Warmwasser,1.09199
Holiday,1900-01-01 02:00:00,Beleuchtung,1.06475
Holiday,1900-01-01 02:00:00,IKT,1.06475
Holiday,1900-01-01 02:00:00,Klimakälte,1.06475
Holiday,1900-01-01 02:00:00,mechanische Antriebe,1.03238
Holiday,1900-01-01 02:00:00,Prozesskälte,1
Holiday,1900-01-01 02:00:00,Prozesswärme,1.03238
Holiday,1900-01-01 02:00:00,Raumwärme,1.06475
Holiday,1900-01-01 02:00:00,Warmwasser,1.06475
Holiday,1900-01-01 02:15:00,Beleuchtung,1.04283
Holiday,1900-01-01 02:15:00,IKT,1.04283
Holiday,1900-01-01 02:15:00,Klimakälte,1.04283
Holiday,1900-01-01 02:15:00,mechanische Antriebe,1.02141
Holiday,1900-01-01 02:15:00,Prozesskälte,1
Holiday,1900-01-01 02:15:00,Prozesswärme,1.02141
Holiday,1900-01-01 02:15:00,Raumwärme,1.04283
Holiday,1900-01-01 02:15:00,Warmwasser,1.04283
Holiday,1900-01-01 02:30:00,Beleuchtung,1.02585
Holiday,1900-01-01 02:30:00,IKT,1.02585
Holiday,1900-01-01 02:30:00,Klimakälte,1.02585
Holiday,1900-01-01 02:30:00,mechanische Antriebe,1.01292
Holiday,1900-01-01 02:30:00,Prozesskälte,1
Holiday,1900-01-01 02:30:00,Prozesswärme,1.01292
Holiday,1900-01-01 02:30:00,Raumwärme,1.02585
Holiday,1900-01-01 02:30:00,Warmwasser,1.02585
Holiday,1900-01-01 02:45:00,Beleuchtung,1.0127
Holiday,1900-01-01 02:45:00,IKT,1.0127
Holiday,1900-01-01 02:45:00,Klimakälte,1.0127
Holiday,1900-01-01 02:45:00,mechanische Antriebe,1.00635
Holiday,1900-01-01 02:45:00,Prozesskälte,1
Holiday,1900-01-01 02:45:00,Prozesswärme,1.00635
Holiday,1900-01-01 02:45:00,Raumwärme,1.0127
Holiday,1900-01-01 02:45:00,Warmwasser,1.0127
Holiday,1900-01-01 03:00:00,Beleuchtung,1.00228
Holiday,1900-01-01 03:00:00,IKT,1.00228
Holiday,1900-01-01 03:00:00,Klimakälte,1.00228
Holiday,1900-01-01 03:00:00,mechanische Antriebe,1.00114
Holiday,1900-01-01 03:00:00,Prozesskälte,1
Holiday,1900-01-01 03:00:00,Prozesswärme,1.00114
Holiday,1900-01-01 03:00:00,Raumwärme,1.00228
Holiday,1900-01-01 03:00:00,Warmwasser,1.00228
Holiday,1900-01-01 03:15:00,Beleuchtung,0.993676
Holiday,1900-01-01 03:15:00,IKT,0.993676
Holiday,1900-01-01 03:15:00,Klimakälte,0.993676
Holiday,1900-01-01 03:15:00,mechanische Antriebe,0.996838
Holiday,1900-01-01 03:15:00,Prozesskälte,1
Holiday,1900-01-01 03:15:00,Prozesswärme,0.996838
Holiday,1900-01-01 03:15:00,Raumwärme,0.993676
Holiday,1900-01-01 03:15:00,Warmwasser,0.993676
Holiday,1900-01-01 03:30:00,Beleuchtung,0.986714
Holiday,1900-01-01 03:30:00,IKT,0.986714
Holiday,1900-01-01 03:30:00,Klimakälte,0.986714
Holiday,1900-01-01 03:30:00,mechanische Antriebe,0.993357
Holiday,1900-01-01 03:30:00,Prozesskälte,1
Holiday,1900-01-01 03:30:00,Prozesswärme,0.993357
Holiday,1900-01-01 03:30:00,Raumwärme,0.986714
Holiday,1900-01-01 03:30:00,Warmwasser,0.986714
Holiday,1900-01-01 03:45:00,Beleuchtung,0.981418
Holiday,1900-01-01 03:45:00,IKT,0.981418
Holiday,1900-01-01 03:45:00,Klimakälte,0.981418
Holiday,1900-01-01 03:45:00,mechanische Antriebe,0.990709
Holiday,1900-01-01 03:45:00,Prozesskälte,1
Holiday,1900-01-01 03:45:00,Prozesswärme,0.990709
Holiday,1900-01-01 03:45:00,Raumwärme,0.981418
Holiday,1900-01-01 03:45:00,Warmwasser,0.981418
Holiday,1900-01-01 04:00:00,Beleuchtung,0.977806
Holiday,1900-01-01 04:00:00,IKT,0.977806
Holiday,1900-01-01 04:00:00,Klimakälte,0.977806
Holiday,1900-01-01 04:00:00,mechanische Antriebe,0.988903
Holiday,1900-01-01 04:00:00,Prozesskälte,1
Holiday,1900-01-01 04:00:00,Prozesswärme,0.988903
Holiday,1900-01-01 04:00:00,Raumwärme,0.977806
Holiday,1900-01-01 04:00:00,Warmwasser,0.977806
Holiday,1900-01-01 04:15:00,Beleuchtung,0.975844
Holiday,1900-01-01 04:15:00,IKT,0.975844
Holiday,1900-01-01 04:15:00,Klimakälte,0.975844
Holiday,1900-01-01 04:15:00,mechanische Antriebe,0.987922
Holiday,1900-01-01 04:15:00,Prozesskälte,1
Holiday,1900-01-01 04:15:00,Prozesswärme,0.987922
Holiday,1900-01-01 04:15:00,Raumwärme,0.975844
Holiday,1900-01-01 04:15:00,Warmwasser,0.975844
Holiday,1900-01-01 04:30:00,Beleuchtung,0.975275
Holiday,1900-01-01 04:30:00,IKT,0.975275
Holiday,1900-01-01 04:30:00,Klimakälte,0.975275
Holiday,1900-01-01 04:30:00,mechanische Antriebe,0.987637
Holiday,1900-01-01 04:30:00,Prozesskälte,1
Holiday,1900-01-01 04:30:00,Prozesswärme,0.987637
Holiday,1900-01-01 04:30:00,Raumwärme,0.975275
Holiday,1900-01-01 04:30:00,Warmwasser,0.975275
Holiday,1900-01-01 04:45:00,Beleuchtung,0.975789
Holiday,1900-01-01 04:45:00,IKT,0.975789
Holiday,1900-01-01 04:45:00,Klimakälte,0.975789
Holiday,1900-01-01 04:45:00,mechanische Antriebe,0.987895
Holiday,1900-01-01 04:45:00,Prozesskälte,1
Holiday,1900-01-01 04:45:00,Prozesswärme,0.987895
Holiday,1900-01-01 04:45:00,Raumwärme,0.975789
Holiday,1900-01-01 04:45:00,Warmwasser,0.975789
Holiday,1900-01-01 05:00:00,Beleuchtung,0.977075
Holiday,1900-01-01 05:00:00,IKT,0.977075
Holiday,1900-01-01 05:00:00,Klimakälte,0.977075
Holiday,1900-01-01 05:00:00,mechanische Antriebe,0.988538
Holiday,1900-01-01 05:00:00,Prozesskälte,1
Holiday,1900-01-01 05:00:00,Prozesswärme,0.988538
Holiday,1900-01-01 05:00:00,Raumwärme,0.977075
Holiday,1900-01-01 05:00:00,Warmwasser,0.977075
Holiday,1900-01-01 05:15:00,Beleuchtung,0.97885
Holiday,1900-01-01 05:15:00,IKT,0.97885
Holiday,1900-01-01 05:15:00,Klimakälte,0.97885
Holiday,1900-01-01 05:15:00,mechanische Antriebe,0.989425
Holiday,1900-01-01 05:15:00,Prozesskälte,1
Holiday,1900-01-01 05:15:00,Prozesswärme,0.989425
Holiday,1900-01-01 05:15:00,Raumwärme,0.97885
Holiday,1900-01-01 05:15:00,Warmwasser,0.97885
Holiday,1900-01-01 05:30:00,Beleuchtung,0.980939
Holiday,1900-01-01 05:30:00,IKT,0.980939
Holiday,1900-01-01 05:30:00,Klimakälte,0.980939
Holiday,1900-01-01 05:30:00,mechanische Antriebe,0.990469
Holiday,1900-01-01 05:30:00,Prozesskälte,1
Holiday,1900-01-01 05:30:00,Prozesswärme,0.990469
Holiday,1900-01-01 05:30:00,Raumwärme,0.980939
Holiday,1900-01-01 05:30:00,Warmwasser,0.980939
Holiday,1900-01-01 05:45:00,Beleuchtung,0.983197
Holiday,1900-01-01 05:45:00,IKT,0.983197
Holiday,1900-01-01 05:45:00,Klimakälte,0.983197
Holiday,1900-01-01 05:45:00,mechanische Antriebe,0.991598
Holiday,1900-01-01 05:45:00,Prozesskälte,1
Holiday,1900-01-01 05:45:00,Prozesswärme,0.991598
Holiday,1900-01-01 05:45:00,Raumwärme,0.983197
Holiday,1900-01-01 05:45:00,Warmwasser,0.983197
Holiday,1900-01-01 06:00:00,Beleuchtung,0.985477
Holiday,1900-01-01 06:00:00,IKT,0.985477
Holiday,1900-01-01 06:00:00,Klimakälte,0.985477
Holiday,1900-01-01 06:00:00,mechanische Antriebe,0.992739
Holiday,1900-01-01 06:00:00,Prozesskälte,1
Holiday,1900-01-01 06:00:00,Prozesswärme,0.992739
Holiday,1900-01-01 06:00:00,Raumwärme,0.985477
Holiday,1900-01-01 06:00:00,Warmwasser,0.985477
Holiday,1900-01-01 06:15:00,Beleuchtung,0.987655
Holiday,1900-01-01 06:15:00,IKT,0.987655
Holiday,1900-01-01 06:15:00,Klimakälte,0.987655
Holiday,1900-01-01 06:15:00,mechanische Antriebe,0.993827
Holiday,1900-01-01 06:15:00,Prozesskälte,1
Holiday,1900-01-01 06:15:00,Prozesswärme,0.993827
Holiday,1900-01-01 06:15:00,Raumwärme,0.987655
Holiday,1900-01-01 06:15:00,Warmwasser,0.987655
Holiday,1900-01-01 06:30:00,Beleuchtung,0.989679
Holiday,1900-01-01 06:30:00,IKT,0.989679
Holiday,1900-01-01 06:30:00,Klimakälte,0.989679
Holiday,1900-01-01 06:30:00,mechanische Antriebe,0.994839
Holiday,1900-01-01 06:30:00,Prozesskälte,1
Holiday,1900-01-01 06:30:00,Prozesswärme,0.994839
Holiday,1900-01-01 06:30:00,Raumwärme,0.989679
Holiday,1900-01-01 06:30:00,Warmwasser,0.989679
Holiday,1900-01-01 06:45:00,Beleuchtung,0.99152
Holiday,1900-01-01 06:45:00,IKT,0.99152
Holiday,1900-01-01 06:45:00,Klimakälte,0.99152
Holiday,1900-01-01 06:45:00,mechanische Antriebe,0.99576
Holiday,1900-01-01 06:45:00,Prozesskälte,1
Holiday,1900-01-01 06:45:00,Prozesswärme,0.99576
Holiday,1900-01-01 06:45:00,Raumwärme,0.99152
Holiday,1900-01-01 06:45:00,Warmwasser,0.99152
Holiday,1900-01-01 07:00:00,Beleuchtung,0.993149
Holiday,1900-01-01 07:00:00,IKT,0.993149
Holiday,1900-01-01 07:00:00,Klimakälte,0.993149
Holiday,1900-01-01 07:00:00,mechanische Antriebe,0.996575
Holiday,1900-01-01 07:00:00,Prozesskälte,1
Holiday,1900-01-01 07:00:00,Prozesswärme,0.996575
Holiday,1900-01-01 07:00:00,Raumwärme,0.993149
Holiday,1900-01-01 07:00:00,Warmwasser,0.993149
Holiday,1900-01-01 07:15:00,Beleuchtung,0.994551
Holiday,1900-01-01 07:15:00,IKT,0.994551
Holiday,1900-01-01 07:15:00,Klimakälte,0.994551
Holiday,1900-01-01 07:15:00,mechanische Antriebe,0.997275
Holiday,1900-01-01 07:15:00,Prozesskälte,1
Holiday,1900-01-01 07:15:00,Prozesswärme,0.997275
Holiday,1900-01-01 07:15:00,Raumwärme,0.994551
Holiday,1900-01-01 07:15:00,Warmwasser,0.994551
Holiday,1900-01-01 07:30:00,Beleuchtung,0.995769
Holiday,1900-01-01 07:30:00,IKT,0.995769
Holiday,1900-01-01 07:30:00,Klimakälte,0.995769
Holiday,1900-01-01 07:30:00,mechanische Antriebe,0.997885
